SPEC_ID,PROTECTED = P,GENUS,SPECIES,COUNTRY,LOCALITY,QUARRY,DATE COLLECTED,SEX,BONE,SIDE,AGE,tx12,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16, M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,
AMNH94912,,Hipparion,dietrichi,11,2,Q1,,unknown,skull,right,7.2, ,, , ,, , , , , , ,,,,,,,,,,,,,,,,,,,,,41.1,38.8,35.8,33.7,27.4,44.5,,,
AMNH94912,,Hipparion,dietrichi,11,2,Q1,,unknown,txdP2,right,7.2,36,,21.9,,,4,4,2,1,6.4,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH94912,,Hipparion,dietrichi,11,2,Q1,,unknown,txdP3,right,7.2,28.4,,23.3,,,3,6,3,1,5.8,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNH94912,,Hipparion,dietrichi,11,2,Q1,,unknown,txdP4,right,7.2,28.2,,21.5,,,3,5,3,,5.8,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHBX4981E,,Hippotherium ,aff. brachypus,11,2,Q1,,unknown,calcaneum,norecord,7.2,121.1,82.6,25.5,40.3,51,57.5,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,skull,no record,7.0,112.2,0,0,0,0,0,78.7,0,0,0,0,0,67.6,40,63.5,0,0,0,0,0,0,0,0,0,87.5,0,0,0,0,116.3,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txI1,no record,7.0,15.1,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txI2,no record,7.0,16.6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txI3,no record,7.0,18.1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txM1,no record,7.0,20.9,0,25.4,0,0,0,0,0,0,7.5,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txM2,no record,7.0,21.2,0,25.3,0,0,0,0,0,0,7.3,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txP2,no record,7.0,29.1,0,24.4,0,0,0,0,0,0,8.2,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txP3,no record,7.0,24,0,27.4,0,0,0,0,0,0,8.1,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHNONUM,,Hipparion,dietrichi,11,2,Q5,,unknown,txP4,no record,7.0,24.8,0,27.8,0,0,0,0,0,0,8.5,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AMNHnonumb06,,Cremohipparion,nikosi,11,2,,,unknown,3ph3,right, ,49.8,50.8,44.5,28.7,24,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHnonumb06,,Cremohipparion,nikosi,11,2,,,unknown,mt3,right, ,,,17.6,17.6,,,,,,23.9,24.5,23.3,18.9,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0201,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,mc3,left, ,224,220,25.8,21.4,35.4,23.8,31,9.8,,33.8,32.6,26.2,21.5,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0202,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,mc3,right, ,236.6,230.9,26.5,23.2,36.8,25.5,33.1,9.8,6.2,33.2,33.2,27.2,22.5,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0203,,Hippotherium ,aff. brachypus,11,2,,,unknown,mt3,left, ,,,32.9,32.9,48.3,38.8,44.8,11.7,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0204,,Cremohipparion,proboscideum,11,2,Q4,,unknown,mt3,left,7.6,268.9,262.1,30.4,28,46,37.4,44,7.8,5.6,41.6,37.5,33.2,25.8,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0205,,Cremohipparion,proboscideum,11,2,Q4,,unknown,mt3,right,7.6,270.9,264.5,26.2,25.2,40.7,,,,,39.6,37.7,31,24.8,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0206,,,,11,2,,,unknown,mt3,right,7.6,,,16.9,17.2,,,,,,23.9,24.7,23.1,18.2,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0401,,Hipparion,dietrichi,11,2,Q4,,unknown,1ph3,left,7.6,68.2,61.9,28.4,41.3,30.3,35.7,34,18.9,9.4,51.2,50,12.1,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0402,,Hipparion,dietrichi,11,2,Q4,,unknown,1ph3,right,7.6,69,62.8,28.3,40.3,31.5,33.1,35.1,18.1,7.4,48.9,50.3,15.2,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0403,,Cremohipparion,aff. mediterraneum,11,2,Q5,,unknown,1ph3,left,7.0,59.4,54.8,20.8,29.2,24.1,26.9,27.4,16.8,7.7,43.1,44.1,11.8,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0404,,Cremohipparion,nikosi,11,2,Q5,,unknown,1ph3,right,7.0,50.6,49.3,18.2,29,24.4,21.7,22.9,13.9,8.2,37.4,35,8.8,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMNHRLB0405,,Cremohipparion,aff. mediterraneum,11,2,Q5,,unknown,radius,right,7.0,239.7,237.5,26.8,18,,27.2,,40.3,25.8,48.4,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HLMD1914,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,75.2,61.7,136.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,0,0,0,38.1,0,0,0,0,0,0,,
HLMD55232,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,77.1,65.6,142.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,37.1,0,0,0,0,0,0,,
HLMD55233,,Hippotherium ,aff. brachypus,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,0,162.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4,0,0,0,52.8,0,0,0,0,0,0,,
HLMD55234,,Hippotherium ,aff. brachypus,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,87.3,72.7,158.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,53.5,0,0,0,0,0,0,,
KNHMA4740,,Hippotherium ,aff. brachypus,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1,67.7,0,41.1,22.6,0,0,,
KNHMA4765,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.2,0,0,0,41.7,0,0,35.1,48.5,0,0,,
NHMWA4740,,Hippotherium ,aff. brachypus,11,2,,,unknown,skull,left, ,151.5,113.3,113.4,99.9,207.2,473.9,66.6,73.7,139.6,75.8,34.8,40.7,66.7,44.2,64.3,,,,,,,70.9,83,82.3,113.6,107.8,,,,192,139.2,43.2,63.4,65,42.8,49,61,87.6,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,skull,left, ,0,0,89.5,54.1,0,0,73,59.4,131.6,48.6,31.4,32,49.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6,0,0,27,30,0,67.4,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,txM1,left, ,21.9,0,20.1,0,0,3,3,2,2,5.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,txM2,left, ,18.9,0,19.4,0,0,2,3,2,1,5.7,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,txM3,left, ,19.4,0,15.2,0,0,1,3,2,0,6.1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,txP2,left, ,27.7,0,18.7,0,29.4,1,3,4,1,6.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,txP3,left, ,22.5,0,22.9,0,31.7,3,5,3,1,6.6,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OK423,,Hipparion,dietrichi,11,2,,,unknown,txP4,left, ,20.5,0,22,0,0,1,5,2,2,5.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,female,skull,left, ,108.5,112.1,0,0,0,0,85.4,68.5,153.2,54,32.6,36.6,63.2,36.6,50.4,70.8,0,141.1,0,0,0,0,303.4,0,78.6,98.9,0,53.4,46.2,110.5,160.2,49.3,71,67.6,36.2,27.6,45.3,73,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txdP1,right, ,9.2,0,7.8,0,22.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txM1,left, ,23.2,0,25.2,0,0,1,5,5,1,8.1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txM2,left, ,22.5,0,24.3,0,0,1,5,4,1,7.4,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txM3,left, ,21.5,21.6,0,0,0,1,5,3,1,7.7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txP2,left, ,34,0,22.5,0,0,2,5,4,1,6.6,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txP3,left, ,26.3,0,25.7,0,0,3,4,4,1,8.1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9201,,Hipparion,dietrichi,11,2,,,unknown,txP4,left, ,24.8,0,26.5,0,0,3,5,3,2,7.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,skull,left, ,0,104.4,53.5,0,0,0,72.7,64.8,138.1,48.5,30.8,32.9,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.5,54.1,34.6,32.5,31.2,39.6,71,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,txM1,left, ,19.8,0,24.2,0,0,1,0,0,0,8.1,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,txM2,left, ,20.8,0,22.2,0,0,0,1,3,1,6.8,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,txM3,left, ,23.8,0,19.3,0,0,1,0,0,1,6,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,txP2,left, ,27.6,0,22.8,0,0,2,4,3,1,6.8,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,txP3,left, ,23.1,0,24.5,0,0,2,3,2,1,5.9,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
OKRLB9202,,Hipparion,dietrichi,11,2,,,unknown,txP4,left, ,21.1,0,24.5,0,0,1,3,4,1,7.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
SENK4707,,Hippotherium ,aff. brachypus,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,89.7,74.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.9,0,0,0,38.4,69.9,0,37.7,34,0,0,,
SENK7877,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.3,0,0,0,0,0,0,22.5,34.5,0,0,,
SENK7878,,Cremohipparion,proboscideum,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,73.4,61.9,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,22.4,70,0,67.9,12.8,0,0,,
SENK7881,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,67.6,53.4,121.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,40.1,0,0,39.7,32.3,0,0,,
SENK7881,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,40,0,0,0,0,0,0,,
SENK7882,,Cremohipparion,proboscideum,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.8,80.9,0,43.5,10.5,0,0,,
SENK7883,,Cremohipparion,proboscideum,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,90.9,72.2,159.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6,0,0,0,20.3,77.7,0,49.7,10.9,0,0,,
SENKM4706,,Cremohipparion,proboscideum,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,77.4,69.6,147.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,24.2,68.6,0,51.5,19.7,0,0,,
SENKM4708,,Cremohipparion,proboscideum,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,78.7,64.8,144.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,23.5,75.8,0,50,23.1,0,0,,
SENKM4709,,Cremohipparion,proboscideum,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,76.8,62.7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.9,0,0,0,18.5,85.3,0,51.4,9,0,0,,
SMNS15n.s.,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,skull,left, ,124.8,,,,,,91,,,61.1,36.9,41.9,70.3,47.5,55.6,,,,,,,,,,84.7,,,,,150.2,123.8,35.7,61,61.2,48.4,24.2,48.1,84.3,,
SMNS20nsw,,Hipparion,dietrichi,11,2,,,unknown,mt3,right, ,237.6,232.3,26.6,26.5,40.5,31.3,,,,36.7,34.2,32,27.8,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFA15n.s.fig.8,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,txdP1,left, ,13.7,,8.8,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFA15n.s.fig.8,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,txdP2,left, ,36.2,,22.5,,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFA15n.s.fig.8,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,txdP3,left, ,27,,22.8,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFA15n.s.fig.8,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,txdP4,left, ,29.5,,20.4,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFA15n.s.fig.8,,Cremohipparion,aff. mediterraneum,11,2,,,unknown,txM1,left, ,27.6,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,skull,left, ,,118.5,247,82,321.4,,80.2,67.2,148.9,71.1,35,37.5,62.7,,,72.4,100.2,,,,,,,,,,,,,,173.9,28,70.9,78.4,52.2,23.4,,66.1,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,txM1,left, ,20.9,,23.9,,7.8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,txM2,left, ,21.3,,24,,8.9,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,txM3,right, ,23.8,,21.9,,11.6,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,txP2,left, ,34.3,,23.8,,9.1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,txP3,left, ,25,,26.2,,8.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMNSFAKrupp1895,,Cremohipparion,proboscideum,11,2,,,unknown,txP4,right, ,22.9,,25.6,,8.8,0,3,0,0,7.7,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UnivWien,,Hipparion,dietrichi,11,2,,,unknown,skull,no record, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,68.5,0,35.7,24.8,0,0,,
MNHNMOL135,,Cremohipparion,moldavicum,11,3,,,unknown,mc3,right,7.5,225.3,218.9,23.7,19.9,34.8,22,31.6,7.3,3.5,35,34.5,26,21.6,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNMOL1687B,,Cremohipparion,moldavicum,11,3,,,unknown,mc3,right,7.5,234.8,228.7,27.2,21e,,,,,,33.1,32.9,26.1,22,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNMOL1762,,Cremohipparion,moldavicum,11,3,,,unknown,mc3,left,7.5,228.1,221.4,27.4,20.5,,23.3,,9.6,,34.9,35,26.6,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ1094ma,,Hipparion,prostylum,11,3,,,unknown,mandible,norecord,8.0,,86,66,63.5,130,,59,,,,58.66,48.2,58.6,35,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ289ma,,Hipparion,prostylum,11,3,,,unknown,mandible,norecord,8.0,,75.8,66,,,,,,,,,50.1,57.3,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ290ma,,Hipparion,prostylum,11,3,,,unknown,mandible,norecord,8.0,,78?,64.5,63.5,128.2,,,,,76.4,63.7,51,56.4,40,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ458,,Hipparion,prostylum,11,3,,,unknown,mc3,left,8.0,217.6,210.6,24.1,20.8,35,24.5,30.9,9.5,4.3,32,30.4,26.6,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ484,,Hipparion,prostylum,11,3,,,unknown,mc3,left,8.0,218.2,212,22.5,19.8,32.9,23.3,27.3,9.6,4.8,29,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ487,,Hipparion,prostylum,11,3,,,unknown,mc3,right,8.0,220.6,216.1,24,21.9,36.4,27,30.5,11.1,5.4,31.4,29.4,26.6,23.1,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ490,,?Hippotherium,sp.,11,3,,,unknown,mc3,right,8.0,224.6,217.9,29.3,25,36.8,27.3,34.1,8.4,5.1,36.8,32.6,26.8,24.1,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ506,,Hipparion,prostylum,11,3,,,unknown,calcaneum,left,8.0,89.2,57.1,15.6,26.3,40.6,38.6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ507,,Hipparion,prostylum,11,3,,,unknown,calcaneum,right,8.0,95.3,61.8,18.2,27.7,40,41.3,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ508,,Hipparion,prostylum,11,3,,,unknown,calcaneum,right,8.0,95.1,62.3,16.1,27.2,39.4,38.5,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ509,,Hipparion,prostylum,11,3,,,unknown,calcaneum,right,8.0,82.3,49.1,15.1,24.4,36.1,32.2,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ510,,Hipparion,prostylum,11,3,,,unknown,calcaneum,right,8.0,80.2,51.7,14.3,26.3,37.3,32.5,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ512,,"""Hipparion""",sm.,11,3,,,unknown,astragalus,left,8.0,50.4,44.4,23.7,46.6,36.1,25.9,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ514,,"""Hipparion""",sm.,11,3,,,unknown,astragalus,left,8.0,45.7,44.2,19.9,40.9,32.4,24.9,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ518,,"""Hipparion""",sm.,11,3,,,unknown,astragalus,right,8.0,48.4,46.5,20.6,45,34.6,25.8,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ524,,"""Hipparion""",sm.,11,3,,,unknown,astragalus,right,8.0,43.1,42.5,18.8,39.5,30.6,23.5,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ525,,"""Hipparion""",sm.,11,3,,,unknown,astragalus,right,8.0,51.3,49.1,21.5,48,39.6,29,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ550,,"""Hipparion""",s.,11,3,,,unknown,mt3,left,8.0,,,24.2,27.5,,,,,,38.9,35.9,,26,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ551,,?Hippotherium,sp.,11,3,,,unknown,astragalus,right,8.0,51.7,52.8,26.1,49.4,41,30.5,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ615,,?Hippotherium,sp.,11,3,,,unknown,mc3,left,8.0,233.7,228.3,25.1,,37.6,26,31.2,10.5,,32.8,30.9,28.7,23.9,26,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ616,,"""Hipparion""",sp.,11,3,,,unknown,1ph3,left,8.0,59.3,53.9,23.2,33.9,27.3,27.9,27.4,18.7,18.7,41.6,41,13.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ627,,"""Hipparion""",sp.,11,3,,,unknown,1ph3,right,8.0,55.7,50.4,21.9,29.9,25.1,25.9,26.1,15.9,12.5,39.4,36.2,11.7,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ628,,"""Hipparion""",sp.,11,3,,,unknown,1ph3,right,8.0,56.2,49.5,21.6,33.3,27,25.7,25.8,16.7,13.7,37.8,37.9,11.5,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ629,,"""Hipparion""",sp.,11,3,,,unknown,1ph3,left,8.0,56.7,52.6,21.6,30,24.8,24.2,25.7,15.7,17.9,40.1,40,12,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ630,,"""Hipparion""",sp.,11,3,,,unknown,1ph3,left,8.0,54.6,48.5,20.6,31,25,24.5,24.6,16.1,19.1,37.9,38.3,11.1,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ638,,"""Hipparion""",sp.,11,3,,,unknown,2ph3,right,8.0,33.1,27.2,24.3,30,22.6,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ640,,"""Hipparion""",sp.,11,3,,,unknown,2ph3,left,8.0,32.6,26.8,25.5,30.3,21.5,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ652,,"""Hipparion""",sp.,11,3,,,unknown,mt3,right,8.0,242.9,237.1,25.6,27.4,37.2,31.5,35.3,9,8,35.9,34,29.8,22.9,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ652A,,"""Hipparion""",sp.,11,3,,,unknown,mt3,left,8.0,242.5,237.1,25.6,26.5,37,32.1,8.4,9.5,,35.7,34.1,29.7,23.7,26,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ653,,"""Hipparion""",sp.,11,3,,,unknown,1ph3,right,8.0,61.9,55,27,37.4,31.3,30.1,30.8,19.6,14.7,39.7,40.2,15.7,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ654,,"""Hipparion""",sp.,11,3,,,unknown,2ph3,right,8.0,40.6,31.4,29,36.3,27.3,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ654,,"""Hipparion""",sp.,11,3,,,unknown,mt3,left,8.0,252,246.7,25.9,28.3,39.2,34,34.4,10.7,,36,34.4,27.6,23,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,
MNHNSLQ658A,,"""Hipparion""",sp.,11,3,,,unknown,mt3,left,8.0,239.6,234.5,23.8,27.6e,38.3,34.3,38.5,8.9,,34.3,31.7,24.3e,21.2,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,
